"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
82095,61116,0,61091,1
82095,61091,1,61107,0
82095,61107,0,61094,0
82095,61094,0,61096,1
82095,61096,1,61118,0
82095,61118,0,61090,1
82095,61090,1,61095,0
82095,61095,0,61100,1
82095,61100,1,61101,1
82095,61101,1,85960,0
82095,85960,0,85972,0
82095,85972,0,85951,1
82095,85951,1,86061,1
82095,86061,1,85944,0
82095,85944,0,85974,1
82095,85974,1,85927,1
82095,85927,1,86052,1
82095,86052,1,86071,1
82095,86071,1,86051,1
82095,86051,1,61117,1
82095,61117,1,61102,0
82095,61102,0,61115,0
82095,61115,0,61114,0
82095,61114,0,61089,1
82095,61089,1,61105,0
82095,61105,0,61112,0
82095,61112,0,61104,1
82095,61104,1,61111,1
82095,61111,1,61110,0
82095,61110,0,61093,1
82095,61093,1,61106,0
82095,61106,0,61098,0
82095,61098,0,61108,1
82095,61108,1,61099,1
82095,61099,1,61113,0
82095,61113,0,61092,1
82095,61092,1,61097,1
82095,61097,1,61103,0
82095,61103,0,61109,0
82095,61109,0,92323,0
82095,92323,0,94877,1
82095,94877,1,94882,0
82095,94882,0,108969,0
82095,108969,0,109002,0
82095,109002,0,108924,0
82095,108924,0,108972,0
82095,108972,0,108918,0
82095,108918,0,109005,0
82095,109005,0,109014,0
82095,109014,0,108897,0
82095,108897,0,108921,0
82095,108921,0,108930,0
82095,108930,0,108900,0
82095,108900,0,85052,0
82095,85052,0,85014,1
82095,85014,1,84662,0
82095,84662,0,84674,0
82095,84674,0,85018,0
82095,85018,0,108970,1
82095,108970,1,109004,1
82095,109004,1,108926,1
82095,108926,1,108973,1
82095,108973,1,108919,1
82095,108919,1,109006,1
82095,109006,1,109015,1
82095,109015,1,108898,1
82095,108898,1,108923,1
82095,108923,1,108932,1
82095,108932,1,108902,1
82142,93432,0,93433,1
82142,93433,1,93426,0
82142,93426,0,93371,0
82142,93371,0,93392,0
82142,93392,0,93372,0
82142,93372,0,93396,1
82142,93396,1,93436,0
82142,93436,0,93451,1
82142,93451,1,93381,1
82142,93381,1,93407,1
82142,93407,1,93386,1
82142,93386,1,93432,0
82142,93432,0,93433,1
82142,93433,1,93426,0
82142,93426,0,93371,0
82142,93371,0,93392,0
82142,93392,0,93372,0
82142,93372,0,93396,1
82142,93396,1,93436,0
82142,93436,0,93451,1
82142,93451,1,93381,1
82142,93381,1,93407,1
82142,93407,1,93386,1
82142,93386,1,84954,0
82142,84954,0,84835,1
82142,84835,1,84719,0
82142,84719,0,84744,1
82142,84744,1,84838,0
82142,84838,0,84751,1
82142,84751,1,84912,0
82142,84912,0,85945,0
82142,85945,0,85939,0
82142,85939,0,86052,0
82142,86052,0,86061,0
82142,86061,0,85948,0
82142,85948,0,85895,1
82142,85895,1,86073,0
82142,86073,0,61101,0
82142,61101,0,61112,0
82142,61112,0,61113,1
82142,61113,1,61097,0
82142,61097,0,61094,0
82142,61094,0,61108,0
82142,61108,0,61092,0
82142,61092,0,85820,1
82142,85820,1,85828,1
82142,85828,1,85879,0
82142,85879,0,85803,1
82142,85803,1,85799,1
82142,85799,1,85817,1
82142,85817,1,85832,1
82142,85832,1,84940,0
82142,84940,0,84912,1
82142,84912,1,84933,0
82142,84933,0,84957,0
82142,84957,0,84746,1
82142,84746,1,84934,0
82142,84934,0,84883,1
82142,84883,1,86050,0
82142,86050,0,86079,0
82142,86079,0,85911,0
82142,85911,0,85948,0
82142,85948,0,85974,0
82142,85974,0,85959,1
82142,85959,1,85929,1
82142,85929,1,61118,0
82142,61118,0,61116,0
82142,61116,0,61096,1
82142,61096,1,61093,0
82142,61093,0,61103,1
82142,61103,1,84962,0
82142,84962,0,84742,1
82142,84742,1,84944,0
82142,84944,0,84914,1
82142,84914,1,84726,1
82142,84726,1,84836,1
82142,84836,1,85896,1
82142,85896,1,85893,0
82142,85893,0,85927,1
82142,85927,1,85926,0
82142,85926,0,85894,0
82142,85894,0,85946,0
82142,85946,0,61111,0
82142,61111,0,61109,0
82142,61109,0,61103,0
82142,61103,0,86050,0
82142,86050,0,85955,0
82142,85955,0,85908,1
82142,85908,1,85962,0
82142,85962,0,85966,1
82142,85966,1,85911,0
82142,85911,0,61106,0
82142,61106,0,61110,0
82142,61110,0,61099,1
82142,61099,1,61114,0
82142,61114,0,61098,0
82142,61098,0,85871,0
82142,85871,0,85801,1
82142,85801,1,85843,1
82142,85843,1,85815,1
82142,85815,1,85874,1
82142,85874,1,85884,1
82142,85884,1,84910,0
82142,84910,0,84926,0
82142,84926,0,84751,1
82142,84751,1,84967,1
82142,84967,1,84917,1
82142,84917,1,84884,1
82142,84884,1,86066,0
82142,86066,0,86049,0
82142,86049,0,85940,1
82142,85940,1,85960,0
82142,85960,0,85903,1
82142,85903,1,85970,0
82142,85970,0,61096,0
82142,61096,0,61117,0
82142,61117,0,61105,0
82142,61105,0,61115,1
82142,61115,1,61091,1
82142,61091,1,61093,1
82142,61093,1,84944,0
82142,84944,0,84935,1
82142,84935,1,84966,1
82142,84966,1,84739,1
82142,84739,1,84958,0
82142,84958,0,84780,1
82142,84780,1,85966,0
82142,85966,0,85905,1
82142,85905,1,85930,0
82142,85930,0,85946,0
82142,85946,0,85960,1
82142,85960,1,85932,1
82142,85932,1,61105,0
82142,61105,0,61094,0
82142,61094,0,61095,0
82142,61095,0,61111,1
82142,61111,1,61108,1
82142,61108,1,61102,0
82142,61102,0,61099,1
82142,61099,1,61091,1
82142,61091,1,85950,0
82142,85950,0,85944,1
82142,85944,1,85904,0
82142,85904,0,86048,1
82142,86048,1,85933,1
82142,85933,1,85929,1
82142,85929,1,61116,0
82142,61116,0,61107,1
82142,61107,1,61089,0
82142,61089,0,61102,0
82142,61102,0,61100,1
82142,61100,1,61104,1
82142,61104,1,84745,1
82142,84745,1,84943,0
82142,84943,0,84948,1
82142,84948,1,84726,1
82142,84726,1,84836,1
82142,84836,1,84834,1
82142,84834,1,85953,1
82142,85953,1,61100,1
82142,61100,1,85897,0
82142,85897,0,86046,1
82142,86046,1,86077,1
82142,86077,1,86062,1
82142,86062,1,86054,1
82142,86054,1,85975,1
82142,85975,1,61118,0
82142,61118,0,61090,1
82142,61090,1,61095,1
82142,61095,1,84969,1
82142,84969,1,93432,0
82142,93432,0,93433,1
82142,93433,1,93426,0
82142,93426,0,93436,0
82142,93436,0,93451,1
82142,93451,1,52870,1
82142,52870,1,52975,1
82142,52975,1,52821,1
82142,52821,1,66422,0
82142,66422,0,66377,1
82142,66377,1,66389,1
82142,66389,1,66454,1
82142,66454,1,52339,0
82142,52339,0,52363,1
82142,52363,1,52327,0
82142,52327,0,52357,1
82142,52357,1,52375,1
82142,52375,1,66200,1
82142,66200,1,66188,1
82142,66188,1,65629,1
82142,65629,1,52345,0
82142,52345,0,93371,0
82142,93371,0,93392,0
82142,93392,0,93372,0
82142,93372,0,93396,1
82142,93396,1,93381,1
82142,93381,1,93407,1
82142,93407,1,93386,1
82142,93386,1,60133,0
82142,60133,0,60095,0
82142,60095,0,60143,1
82142,60143,1,60152,1
82142,60152,1,60098,1
82142,60098,1,93432,0
82142,93432,0,93433,1
82142,93433,1,93426,0
82142,93426,0,93436,0
82142,93436,0,93451,1
82142,93451,1,108933,0
82142,108933,0,108924,1
82142,108924,1,108951,0
82142,108951,0,108957,0
82142,108957,0,108936,1
82142,108936,1,108966,1
82142,108966,1,87152,0
82142,87152,0,87209,0
82142,87209,0,87238,1
82142,87238,1,87148,1
82142,87148,1,87213,1
82142,87213,1,61634,0
82142,61634,0,61619,1
82142,61619,1,61442,0
82142,61442,0,61655,0
82142,61655,0,61481,0
82142,61481,0,61502,0
82142,61502,0,61643,0
82142,61643,0,61445,0
82142,61445,0,61466,1
82142,61466,1,61595,1
82142,61595,1,61520,1
82142,61520,1,90848,0
82142,90848,0,91620,0
82142,91620,0,90863,0
82142,90863,0,90840,0
82142,90840,0,90907,0
82142,90907,0,91633,0
82142,91633,0,91625,0
82142,91625,0,90914,1
82142,90914,1,90923,1
82142,90923,1,90912,1
82142,90912,1,52340,1
82142,52340,1,52341,1
82142,52341,1,52342,0
82142,52342,0,52343,1
82142,52343,1,52344,1
82142,52344,1,52328,1
82142,52328,1,52329,1
82142,52329,1,52330,1
82142,52330,1,52331,1
82142,52331,1,52332,1
82142,52332,1,52346,1
82142,52346,1,52347,1
82142,52347,1,52348,1
82142,52348,1,52349,0
82142,52349,0,61635,0
82142,61635,0,61636,1
82142,61636,1,61443,1
82142,61443,1,61444,0
82142,61444,0,61656,1
82142,61656,1,61657,1
82142,61657,1,61482,1
82142,61482,1,61483,1
82142,61483,1,108934,1
82142,108934,1,108953,1
82142,108953,1,108959,1
82142,108959,1,61503,1
82142,61503,1,61504,0
82142,61504,0,61644,1
82142,61644,1,61645,0
82142,61645,0,61446,0
82142,61446,0,61447,0
83177,47056,1,47102,0
83177,47102,0,57831,1
83177,57831,1,58119,1
83177,58119,1,49164,0
83177,49164,0,49080,1
83177,49080,1,49086,1
83177,49086,1,49158,1
83177,49158,1,50831,1
83177,50831,1,48897,1
83177,48897,1,49191,0
83177,49191,0,49236,1
83177,49236,1,49224,1
83177,49224,1,49185,1
83177,49185,1,50751,1
83177,50751,1,50793,1
83177,50793,1,49032,1
83177,49032,1,48869,1
83177,48869,1,56823,0
83177,56823,0,56712,0
83177,56712,0,57078,1
83177,57078,1,57126,1
83177,57126,1,57476,0
83177,57476,0,57491,0
83177,57491,0,57533,1
83177,57533,1,57473,1
83177,57473,1,57521,1
83177,57521,1,57608,1
83177,57608,1,57578,1
83177,57578,1,50831,1
83177,50831,1,48897,1
83177,48897,1,57831,1
83177,57831,1,58119,1
83177,58119,1,49032,1
83177,49032,1,48869,1
83177,48869,1,49164,0
83177,49164,0,49080,1
83177,49080,1,49086,1
83177,49086,1,49158,1
83177,49158,1,56823,0
83177,56823,0,56712,0
83177,56712,0,50751,1
83177,50751,1,50793,1
83177,50793,1,57078,1
83177,57078,1,57126,1
83177,57126,1,49191,0
83177,49191,0,49236,1
83177,49236,1,49224,1
83177,49224,1,49185,1
83177,49185,1,71786,1
83177,71786,1,71790,1
83177,71790,1,79575,0
83177,79575,0,79368,0
83177,79368,0,79356,1
83177,79356,1,79353,1
83177,79353,1,81144,1
83177,81144,1,81166,0
83177,81166,0,79860,1
83177,79860,1,79845,1
83177,79845,1,81151,1
83177,81151,1,80196,0
83177,80196,0,75278,1
83177,75278,1,87797,0
83177,87797,0,86504,1
83177,86504,1,94987,0
83177,94987,0,95016,1
83177,95016,1,94976,1
83177,94976,1,86468,0
83177,86468,0,86473,1
83177,86473,1,86460,1
83177,86460,1,86462,1
83177,86462,1,86558,0
83177,86558,0,86507,0
83177,86507,0,71201,0
83177,71201,0,85829,1
83177,85829,1,85940,0
83177,85940,0,85956,0
83177,85956,0,86054,1
83177,86054,1,85893,1
83177,85893,1,85932,1
83177,85932,1,84728,1
83177,84728,1,84962,1
83177,84962,1,84719,1
83177,84719,1,61116,0
83177,61116,0,61101,0
83177,61101,0,61093,1
83177,61093,1,61113,0
83177,61113,0,61108,1
83177,61108,1,85717,1
83177,85717,1,52924,1
83177,52924,1,66139,1
83177,66139,1,66355,0
83177,66355,0,66339,1
83177,66339,1,66549,1
83177,66549,1,66448,1
83177,66448,1,52993,1
83177,52993,1,62724,1
83177,62724,1,97784,1
83177,97784,1,97888,0
83177,97888,0,97876,1
83177,97876,1,97816,1
83177,97816,1,97864,1
83177,97864,1,97852,1
83177,97852,1,97780,1
83177,97780,1,66139,1
83177,66139,1,66247,1
83177,66247,1,97852,1
83177,97852,1,97912,1
83177,97912,1,97860,0
83177,97860,0,97872,1
83177,97872,1,97848,1
83177,97848,1,97928,1
83177,97928,1,97864,1
83177,97864,1,97884,1
83177,97884,1,62724,1
83177,62724,1,53269,1
83177,53269,1,78998,0
83177,78998,0,78974,0
83177,78974,0,66686,1
83177,66686,1,53313,1
83177,53313,1,78998,0
83177,78998,0,78974,0
83177,78974,0,59999,0
83177,59999,0,60012,0
83177,60012,0,60019,1
83177,60019,1,60002,1
83177,60002,1,59991,1
83177,59991,1,60016,1
83177,60016,1,88485,0
83177,88485,0,88433,1
83177,88433,1,88482,1
83177,88482,1,88490,1
83177,88490,1,59998,1
83177,59998,1,49271,1
83177,49271,1,49262,1
83177,49262,1,49290,1
83177,49290,1,49283,1
83177,49283,1,49266,1
83177,49266,1,49283,1
83177,49283,1,49262,1
83177,49262,1,49271,1
83177,49271,1,49286,1
83177,49286,1,49269,1
83177,49269,1,53573,0
83177,53573,0,53625,1
83177,53625,1,53541,1
83177,53541,1,49261,1
83177,49261,1,49273,1
83177,49273,1,49262,1
83177,49262,1,49284,1
83177,49284,1,49276,1
83177,49276,1,53673,0
83177,53673,0,53537,1
83177,53537,1,53649,1
83177,53649,1,87044,1
83177,87044,1,80598,1
83177,80598,1,80628,1
83177,80628,1,80664,1
83177,80664,1,80328,1
83177,80328,1,80634,1
83177,80634,1,86140,1
83177,86140,1,86167,1
83177,86167,1,86192,0
83177,86192,0,86847,0
83177,86847,0,86773,1
83177,86773,1,86836,1
83177,86836,1,86780,1
83177,86780,1,54117,1
83177,54117,1,54117,1
83177,54117,1,54126,1
83177,54126,1,54123,1
83177,54123,1,71361,0
83177,71361,0,71345,1
83177,71345,1,71366,0
83177,71366,0,71356,1
83177,71356,1,71341,1
83177,71341,1,94885,0
83177,94885,0,71358,0
83177,71358,0,71367,1
83177,71367,1,71347,1
83177,71347,1,71365,1
83177,71365,1,47056,1
83177,47056,1,47102,0
83177,47102,0,53725,0
83177,53725,0,53713,1
83177,53713,1,53685,1
83177,53685,1,89642,1
83177,89642,1,80598,1
83177,80598,1,80628,1
83177,80628,1,80664,1
83177,80664,1,80328,1
83177,80328,1,80634,1
83177,80634,1,78998,0
83177,78998,0,78974,0
83177,78974,0,60084,0
83177,60084,0,60124,0
83177,60124,0,60122,1
83177,60122,1,60115,1
83177,60115,1,60139,1
83177,60139,1,60057,0
83177,60057,0,60087,1
83177,60087,1,60062,0
83177,60062,0,60130,1
83177,60130,1,60055,1
83177,60055,1,85218,0
83177,85218,0,108981,0
83177,108981,0,87797,0
83177,87797,0,87447,0
83177,87447,0,87432,1
83177,87432,1,87519,1
83177,87519,1,87441,1
83177,87441,1,87554,0
83177,87554,0,87470,1
83177,87470,1,87461,1
83177,87461,1,87566,1
83177,87566,1,87468,0
83177,87468,0,87463,1
83177,87463,1,87965,0
83177,87965,0,84733,1
83177,84733,1,53573,0
83177,53573,0,53625,1
83177,53625,1,53725,0
83177,53725,0,53713,1
83177,53713,1,53541,1
83177,53541,1,53673,0
83177,53673,0,53685,1
83177,53685,1,53537,1
83177,53537,1,53649,1
83177,53649,1,51591,1
83177,51591,1,88397,0
83177,88397,0,88266,1
83177,88266,1,88209,1
83177,88209,1,88208,1
83177,88208,1,75231,1
83177,75231,1,75265,1
83177,75265,1,88556,1
83177,88556,1,89854,0
83177,89854,0,89942,1
83177,89942,1,89932,0
83177,89932,0,89925,1
83177,89925,1,89944,1
83177,89944,1,89920,0
83177,89920,0,89948,1
83177,89948,1,89713,1
83177,89713,1,53928,1
83177,53928,1,53872,0
83177,53872,0,53898,0
83177,53898,0,53953,0
83177,53953,0,53894,0
83177,53894,0,53836,0
83177,53836,0,89716,1
83177,89716,1,89925,1
83177,89925,1,53935,1
83177,53935,1,89901,1
83177,89901,1,89740,1
83177,89740,1,53926,1
83177,53926,1,54015,0
83177,54015,0,54019,1
83177,54019,1,53999,1
83177,53999,1,54031,1
83177,54031,1,54083,1
83177,54083,1,54071,1
83177,54071,1,54035,1
83177,54035,1,54259,0
83177,54259,0,54283,1
83177,54283,1,54325,0
83177,54325,0,54175,1
83177,54175,1,54268,1
83177,54268,1,90177,0
83177,90177,0,90179,1
83177,90179,1,90040,1
83177,90040,1,90043,1
83177,90043,1,90664,1
83177,90664,1,54565,0
83177,54565,0,54559,1
83177,54559,1,54604,1
83177,54604,1,54557,0
83177,54557,0,54610,1
83177,54610,1,90437,0
83177,90437,0,90721,0
83177,90721,0,90338,1
83177,90338,1,90597,1
83177,90597,1,90371,1
83177,90371,1,90028,0
83177,90028,0,90160,1
83177,90160,1,90100,1
83177,90100,1,90230,1
83177,90230,1,54262,1
83177,54262,1,54448,1
83177,54448,1,54175,1
83177,54175,1,90314,1
83177,90314,1,90174,1
83177,90174,1,54202,1
83177,54202,1,54590,1
83177,54590,1,54569,1
83177,54569,1,53773,1
83177,53773,1,86509,1
83177,86509,1,53789,1
83177,53789,1,58798,1
83177,58798,1,86751,1
83177,86751,1,58800,1
83177,58800,1,53797,1
83177,53797,1,66864,1
83177,66864,1,84597,1
83177,84597,1,51168,1
83177,51168,1,50987,0
83177,50987,0,50988,1
83177,50988,1,50985,1
83177,50985,1,51009,0
83177,51009,0,50991,1
83177,50991,1,51072,0
83177,51072,0,51073,0
83177,51073,0,51074,1
83177,51074,1,51075,0
83177,51075,0,51009,0
83177,51009,0,51002,1
83177,51002,1,50994,1
83177,50994,1,50991,1
83177,50991,1,51052,1
83177,51052,1,54016,0
83177,54016,0,49165,1
83177,49165,1,49166,0
